"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_median-frequency_none","removal_med_median-other_VI",0.5426770405675,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_med_mice_none",1.56683331709243e-06,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_knn_BORUTA",0.56066779515377,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_min_knn_MI",1.03999538757404e-06,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_knn_none",0.00468891578340505,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-frequency_MI",0.0961026679538931,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_min_median-frequency_none",0.989206373310264,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_min_median-other_BORUTA",0.0179063402828087,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_MCFS",0.147732530399559,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_min_median-other_MI",0.025604661208846,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_median-other_none",0.473356092781941,"Nie ma podstaw do odrzucenia H"
"removal_max_median-frequency_none","removal_min_median-other_VI",0.0105593450595219,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_BORUTA",1.59095103119583e-05,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_MI",4.5074654953134e-06,"Odrzucamy H"
"removal_max_median-frequency_none","removal_min_mice_none",7.36036487966493e-05,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_knn_BORUTA",0.560722989708704,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_knn_MI",0.126323871542886,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_knn_none",0.113483659660383,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_BORUTA",0.310334163886591,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_MI",0.00976587324945464,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_median-frequency_none",0.0314692911339812,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_median-other_MCFS",0.0166483926672689,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_median-other_MI",0.00395944088935431,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_median-other_none",0.0384694580579237,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_max_median-other_VI",0.119734002057523,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_max_mice_none",0.735232292560771,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_med_knn_BORUTA",0.989207386116379,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_med_knn_MI",7.5550591221755e-06,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_knn_none",0.250230133533541,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_BORUTA",0.967630055679915,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_MI",0.000755278963464767,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_med_median-frequency_none",0.228650692123919,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_med_median-other_MCFS",0.218340714663375,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_med_median-other_none",0.261504580004074,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_med_median-other_VI",0.18051603324176,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_med_mice_none",0.00213616822097473,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_knn_BORUTA",0.336733866334736,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_min_knn_MI",4.66507447919351e-05,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_knn_none",0.140326648415037,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_min_median-frequency_MI",0.189460916769538,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_min_median-frequency_none",0.107461875302682,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_min_median-other_BORUTA",0.350611823197442,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_min_median-other_MCFS",0.560778163582798,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_min_median-other_MI",0.0314931938689348,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_median-other_none",0.0530585198141759,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_min_median-other_VI",0.597793843209107,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_BORUTA","removal_min_mice_BORUTA",0.00022159778667445,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_mice_MI",8.26058836335327e-05,"Odrzucamy H"
"removal_max_median-other_BORUTA","removal_min_mice_none",0.0105593450595219,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_max_knn_BORUTA",0.00101021814865484,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_max_knn_MI",0.113449790638507,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_knn_none",0.409267959537663,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-frequency_BORUTA",0.140363877095445,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-frequency_MI",0.797141567607866,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-frequency_none",0.616675512044205,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_BORUTA",0.0166483926672689,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_max_median-other_MI",0.440664127014578,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_max_median-other_none",0.674913514521837,"Nie ma podstaw do odrzucenia H"
